,id,comment,time,corrected_comment,nouns,time_minutes
3040,sa sa,어떻게 이걸 비기냐 ㅋㅋㅋ,2023-04-04 05:55:53,어떻게 이걸 비기냐 ,['걸'],152.417
3041,냥이는 부지런하다,ㅋㅋㅋㅋㅋㅋㅋㅋ,2023-04-04 05:55:54,,[],152.433
3042,최상환,모두모두 수고하셨습니다 :thumbs_up: :folded_hands:,2023-04-04 05:55:55,모두 모두 수고하셨습니다 thumbsup foldedhands,"['모두', '모두', '수고']",152.45
3043,송효주,오늘도 감사합니디ㅡ 식스맨님,2023-04-04 05:55:56,오늘도 감사합니다 식스맨님,"['오늘', '식스', '맨']",152.467
3044,황박연,잘했다 토트놈 ㅋㅋㅋ,2023-04-04 05:55:57,잘했다 토트 놈 ,"['토트', '놈']",152.483
3045,한동훈,경기종료,2023-04-04 05:55:59,경기 종료,"['경기', '종료']",152.517
3046,사과가,오늘도 어김없이 손나골,2023-04-04 05:55:59,오늘도 어김없이 손나 골,"['오늘', '손', '골']",152.517
3047,라아참,손저골,2023-04-04 05:56:00,손 저 골,"['손', '저', '골']",152.533
3048,원금주,넘 덥네요!,2023-04-04 05:56:00,너무 덥네요,[],152.533
3049,시네마멘,수고하셨습니다,2023-04-04 05:56:00,수고하셨습니다,['수고'],152.533
3050,냥이는 부지런하다,와 진짜,2023-04-04 05:56:00,와 진짜,['진짜'],152.533
3051,지현이,페리시치 제발좀 빠지고! 쫌!! 빠져!!,2023-04-04 05:56:00,페리시치 제발 좀 빠지고 좀 빠져,"['페리', '치', '제발', '좀', '좀']",152.533
3052,오케이맨,ㅋㅋㅋㅋ,2023-04-04 05:56:01,,[],152.55
3053,NewWorld,피만 난 승부,2023-04-04 05:56:02,피만 난 승부,"['피', '난', '승부']",152.567
3054,두섬,불광동 조기축구가 더 재미나겠네.,2023-04-04 05:56:04,불광동 조기축구가 더 재미나겠네,"['불광동', '축구', '더', '재미나']",152.6
3055,김마야📣,잊지말고:yt:구독 :thumbs_up:좋아요 클릭클릭~,2023-04-04 05:56:05,잊지 말고 yt 구독 thumbsup 좋아요 클릭클릭,"['구독', '클릭', '클릭']",152.617
3056,오케이맨,X신의 한수,2023-04-04 05:56:05,X 신의 한수,"['신의', '한수']",152.617
3057,용아선생,에버튼 회식 하자. ,2023-04-04 05:56:06,에버튼 회식하자 ,"['에버튼', '회식']",152.633
3058,서유미,효주님 슈퍼쳇 감사합니다,2023-04-04 05:56:06,효주 님 슈퍼쳇 감사합니다,"['효주', '슈퍼']",152.633
3059,jun,햐~~진짜 ㅠㅠㅠ,2023-04-04 05:56:07,햐진짜 ,"['햐', '진짜']",152.65
3060,회,아아고,2023-04-04 05:56:07,야아 고,['고'],152.65
