243,김마야📣,색소폰님~:heart_suit:,2023-01-30 05:00:54
244,재원,안녕하세요 식스맨님,2023-01-30 05:00:57
245,황박연,로마 얘 하나 굴려버림 ㅎㅎㅎ,2023-01-30 05:00:58
246,일루왕,나온다나온다 나폴리빌드업,2023-01-30 05:01:01
247,BAN Playlist,오늘 좀 안맞나보네요 나폴리,2023-01-30 05:01:07
248,제이에스수산,안녕하세요 ^^,2023-01-30 05:01:11
249,황박연,확실히 나폴리 경기는 지루한 맛이 없어^^*,2023-01-30 05:01:12
250,색소폰과함께(제천),지민님~~~~~~^^,2023-01-30 05:01:19
251,색소폰과함께(제천),마야님~~~~~~^^,2023-01-30 05:01:24
252,황박연,경기가 아주 빠르게 진행 됨^^*,2023-01-30 05:01:25
253,김마야📣,:sun_with_face:어서오세요~~,2023-01-30 05:01:34
254,스,안녕하세요 스님 입니다,2023-01-30 05:01:34
255,재원,왜 이름이 식스맨인가요??,2023-01-30 05:01:40
256,kim 지민,색소폰님:blue_heart: 기다렸쥬~~,2023-01-30 05:01:45
257,일루왕,어섭셔 색소폰님~,2023-01-30 05:01:49
258,김미순,김민재선수 뉴캐슬로 이적한다고,2023-01-30 05:01:50
259,김마야📣,:sun_with_face:성이 육씨라서 식스맨=초등체육교사=카스광고 목소리출연,2023-01-30 05:01:51
260,곰돌이,나폴리한꼴가자 김민재,2023-01-30 05:01:54
261,색소폰과함께(제천),일뢍님도 안녕하세유ㅎ,2023-01-30 05:02:05
262,김미순,하던데 이적하는게 맛나요,2023-01-30 05:02:24
263,BAN Playlist,우와 대박 ㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2023-01-30 05:02:30
264,효재,와,2023-01-30 05:02:31
265,kim 지민,골:clapping_hands::clapping_hands::clapping_hands::clapping_hands:,2023-01-30 05:02:32
266,색소폰과함께(제천),역시 지민님~^^,2023-01-30 05:02:33
267,황박연,그동안의 나폴리 설움이 올시즌 민재덕에 전부 해소 될듯^^*,2023-01-30 05:02:36
268,BAN Playlist,와..!ㅋㅋㅌㅋㅋㅋㅋㅋ골골,2023-01-30 05:02:37
269,효재,대박 발리슛,2023-01-30 05:02:39
270,한동훈,골,2023-01-30 05:02:41
271,백수건달,와...,2023-01-30 05:02:44
272,rimus P,골!,2023-01-30 05:02:47
273,Gold Rose,역시,2023-01-30 05:02:49
274,황박연,나폴리 바르던 팀들 전부 나가 떨어짐 ㅎㅎㅎ,2023-01-30 05:02:51
275,황박연,골 참 쉽죠잉~~ㅎㅎㅎ,2023-01-30 05:03:01
