,id,comment,time,corrected_comment,nouns,time_minutes
1436,한동훈,저 오늘 개학입니다 학교가야해요 ,2023-03-02 06:02:12,저 오늘 개학입니다 학교 가야 해요 ,"['저', '오늘', '개학', '학교', '가야', '해']",100.6
1437,후쿠루,컵대회 그냥 쉬는게 나을듯,2023-03-02 06:02:13,컵대회 그냥 쉬는 게 나을 듯,"['컵', '대회', '그냥', '게', '듯']",100.617
1438,보배,페리 머리가 냘퍼서,2023-03-02 06:02:25,페리 머리가 냘퍼서,"['페리', '머리', '냘퍼']",100.817
1439,추억의 명곡,콘테 복귀 했나요,2023-03-02 06:02:25,콩테 복귀했나요,"['콩테', '복귀']",100.817
1440,이상현,페리 나가라,2023-03-02 06:02:25,페리 나가라,['페리'],100.817
1441,커서히딩크,페리시치 별통수,2023-03-02 06:02:26,페리시치 별 통수,"['페리', '치', '별', '통수']",100.833
1442,곰돌이,감기기가좀인나봅니다 조심하세요,2023-03-02 06:02:30,감기기가 좀 일어나 봅니다 조심하세요,"['감기', '기', '좀']",100.9
1443,파라마운트,소녀슛,2023-03-02 06:03:01,소녀슛,"['소녀', '슛']",101.417
1444,NDJ,학교는 꼭 가세요. 손흥민 골 어시 보고 가시면 얼마나 좋을까!!,2023-03-02 06:03:11,학교는 꼭 가세요 손흥민 골 어시 보고 가시면 얼마나 좋을까,"['학교', '꼭', '가세', '손흥민', '골', '어시', '보고', '가시', '얼마나']",101.583
1445,카마빙가,손흥민 불편해보이는데,2023-03-02 06:03:11,손흥민 불편해 보이는데,['손흥민'],101.583
1446,양선희,울 쏘니 계속 슛 때리자,2023-03-02 06:03:20,울 쏘니 계속 슛 때리자,"['울', '계속', '슛']",101.733
1447,김마야📣,공간이 없는데,2023-03-02 06:03:25,공간이 없는데,['공간'],101.817
1448,Sejun Oh,파리채 빨리 빼야 쏜 골 나오겠네요,2023-03-02 06:03:29,파리채 빨리 빼야 쏜 골 나오겠네요,"['파리채', '골']",101.883
