,id,comment,time,corrected_comment,nouns,time_minutes
120,kim 지민,황박연님 :blue_heart:마야님:blue_heart: 일루왕님:blue_heart::man_gesturing_ok::grinning_face_with_big_eyes:,2023-01-30 04:44:54,황박연님 blueheart 마야님 blueheart 일루 왕님 blueheartmangesturingokgrinningfacewithbigeyes,"['황', '박연', '마야', '일루', '왕']",44.917
121,일루왕,골이 터지지않아도 나폴리는 항상 역동적인 경기를하는팀이라 재미질거라 생각합니다!!,2023-01-30 04:45:06,골이 터지지 않아도 나폴리는 항상 역동적인 경기를 하는 팀이라 재니 질 거라 생각합니다,"['골', '나폴리', '항상', '역', '적', '경기', '팀', '재니', '질', '거', '생각']",45.117
122,황박연,역시나 울 김지민님은 사랑 스럽죠잉?^^*,2023-01-30 04:45:08,역시나 울 김지민 님은 사랑스럽죠,"['역시', '울', '김지민', '님']",45.15
123,일루왕,지루하지 않을거에요!!,2023-01-30 04:45:12,지루하지 않을 거예요,['거'],45.217
124,김마야📣,:yt:구독 :thumbs_up:좋아요 클릭클릭,2023-01-30 04:45:13,yt 구독 thumbsup 좋아요 클릭클릭,"['구독', '클릭', '클릭']",45.233
125,골기퍼#1,박연님 저도 보고 싶었습니다!!ㅠㅠ,2023-01-30 04:45:13,박연 님 저도 보고 싶었습니다,"['박연', '저', '보고']",45.233
126,adios nonino,안녕하세요~ 식스맨님,2023-01-30 04:45:19,안녕하세요 식스맨님,"['식스', '맨']",45.333
127,황박연,^^*,2023-01-30 04:45:19,,[],45.333
128,김마야📣,:yt:구독 :thumbs_up:좋아요 클릭클릭,2023-01-30 04:45:19,yt 구독 thumbsup 좋아요 클릭클릭,"['구독', '클릭', '클릭']",45.333
129,김마야📣,경기전에:yt:구독 :thumbs_up:좋아요 클릭클릭,2023-01-30 04:45:38,경기 전에 yt 구독 thumbsup 좋아요 클릭클릭,"['경기', '전', '구독', '클릭', '클릭']",45.65
130,황박연,다들 좋아요 눌러 주시고 사람 불러야대~~~~~^^*,2023-01-30 04:45:38,다들 좋아요 눌러 주시고 사람 불러야 돼,"['주시', '사람']",45.65
131,김마야📣,경기전에:yt:구독 :thumbs_up:좋아요 클릭클릭,2023-01-30 04:45:49,경기 전에 yt 구독 thumbsup 좋아요 클릭클릭,"['경기', '전', '구독', '클릭', '클릭']",45.833
132,일루왕,머리에 동충하초키우는 오시맹선수. .,2023-01-30 04:46:09,머리에 동충하초 키우는 오시맹선수 ,"['머리', '동충하초', '오시', '맹선', '수']",46.167
133,김마야📣,ㅋㅋㅋㅋ,2023-01-30 04:46:17,,[],46.3
134,황박연,ㅎㅎ,2023-01-30 04:46:17,,[],46.3
135,나연,안녕하세요 어제 경기 중계 잘 듣고 오늘 또 왔습니다!,2023-01-30 04:46:24,안녕하세요 어제 경기 중계 잘 듣고 오늘 또 왔습니다,"['어제', '경기', '중계', '오늘', '또']",46.417
136,일루왕,나연님 어섭셔어어어!!,2023-01-30 04:46:34,나연 님 어섭셔어어어,"['나연', '어']",46.583
137,황박연,오시맨 머리로 술담글까요?ㅎㅎㅎ,2023-01-30 04:46:34,오실 맨 머리로 술 담글까요,"['맨', '머리', '술', '요']",46.583
138,김마야📣,:sun_with_face:어서오세요~~,2023-01-30 04:46:35,sunwithface 어서 오세요,['어서'],46.6
139,한동훈,전반전 시작합니다,2023-01-30 04:46:44,전반전 시작합니다,"['전반전', '시작']",46.75
140,김마야📣,우웩,2023-01-30 04:46:48,우웩,['우웩'],46.817
141,황박연,나연님 방글^^*,2023-01-30 04:46:59,나연 님 방글,['나연'],47.0
142,일루왕,민췌킴 커팅!!,2023-01-30 04:47:11,민췌킴 커팅,"['민췌킴', '커팅']",47.2
143,일루왕,클리어링이라고하나?,2023-01-30 04:47:21,클리어링이라고 하나,"['클리어', '링', '하나']",47.367
144,황박연,로마는 오늘 민재 햇트릭에 당할듯^^*,2023-01-30 04:47:34,로마는 오늘 민재 햇트릭에 당할 듯,"['로마', '오늘', '민재', '햇트릭', '듯']",47.583
145,웃기는 세상,안녕하세요,2023-01-30 04:47:50,안녕하세요,[],47.85
146,아우구스티노,반가워요. 고생 많으셔요.,2023-01-30 04:47:55,반가워요 고생 많으셔요,['고생'],47.933
147,gostedkdkdd,안녕하세요 :hugging_face::thumbs_up::hugging_face:,2023-01-30 04:48:11,안녕하세요 huggingfacethumbsuphuggingface,[],48.2
148,김마야📣,:sun_with_face:어서오세요~~,2023-01-30 04:48:15,sunwithface 어서 오세요,['어서'],48.267
149,숫돌,ac밀란 5대2로 깨짐 나폴리 승 하면 우승은 거의 확정,2023-01-30 04:48:21,ac밀란 5 대 2로 깨짐 나폴리 승하면 우승은 거의 확정,"['밀란', '로', '나폴리', '승하', '우승', '거의', '확정']",48.367
150,파란세상,왓,2023-01-30 04:48:21,왓,['왓'],48.367
151,정일권,안녕하세요.,2023-01-30 04:48:22,안녕하세요,[],48.383
152,파란세상,쌉,2023-01-30 04:48:23,쌀,['쌀'],48.4
153,황박연,오늘 53점 찍어요^^*,2023-01-30 04:48:32,오늘 53점 찍어요,"['오늘', '점']",48.55
154,황박연,나폴리는 몇골로 이기느냐가 관건 같음^^*,2023-01-30 04:48:57,나폴리는 몇 골로 이기느냐가 관건 같음,"['나폴리', '몇', '골로', '이기', '관건']",48.967
155,일루왕,민췌킴 오늘은 헤딩골 하나 가즈아아아!!!!,2023-01-30 04:49:14,민췌킴 오늘은 헤딩골 하나 가즈에 아아,"['민췌킴', '오늘', '헤딩골', '하나', '가즈', '아아']",49.25
156,원금주,안녕하세요!,2023-01-30 04:49:21,안녕하세요,[],49.367
157,일루왕,주렐루야 오셨습니다.,2023-01-30 04:49:33,주렐루야 오셨습니다,['주렐루'],49.567
158,kim 지민,원금주님 :blue_heart:,2023-01-30 04:49:35,원금 주님 blueheart,"['원금', '주님']",49.6
159,박성진,안녕하세요,2023-01-30 04:49:49,안녕하세요,[],49.833
160,원금주,일루왕님 하이 ^^,2023-01-30 04:49:50,일루 왕님 하이 ,"['일루', '왕', '하이']",49.85
161,황박연,울 원금주님~~~~~~~~~~~~~~~~~~~^^*,2023-01-30 04:50:02,울 원금 주님,"['울', '원금', '주님']",50.05
162,김마야📣,금주언니~:heart_suit:,2023-01-30 04:50:11,금주 언니 heartsuit,"['금주', '언니']",50.2
163,원금주,지민님 황박연님도 하이~~,2023-01-30 04:50:18,지민 님 황박연님도 하이,"['지민', '황', '박연', '하이']",50.317
164,황박연,금주형 조금 늦게 도착^^* 차가 밀렸나봐요^^*,2023-01-30 04:50:21,금주형 조금 늦게 도착 차가 밀렸나 봐요,"['금주', '조금', '도착']",50.367
165,원금주,마야님 방긋~,2023-01-30 04:50:29,마야님 방긋,"['마야', '방긋']",50.5
166,일루왕,어제 주렐루야가 두번 말씀하시는 흥민이가 두골을 넣었지요. .,2023-01-30 04:50:36,어제 주렐루야가 두 번 말씀하시는 흥민이가 두골을 넣었지요 ,"['어제', '주렐루야', '두', '번', '말씀', '흥민', '골']",50.617
167,황박연,포토언니 언제옴?ㅎㅎㅎ,2023-01-30 04:50:36,포토 언니 언제 옴,"['포토', '언니', '언제', '옴']",50.617
168,나연,,2023-01-30 04:50:40,,[],50.683
169,나연,혹시 경기 영상은 어디서 볼 수 있나요?,2023-01-30 04:50:59,혹시 경기 영상은 어디서 볼 수 있나요,"['혹시', '경기', '영상', '볼', '수']",51.0
170,BAN Playlist,안녕하세요!!,2023-01-30 04:51:01,안녕하세요,[],51.033
171,김마야📣,박연언니~~,2023-01-30 04:51:01,박연 언니,"['박연', '언니']",51.033
172,샤프슈터,무리뉴 얼굴 반갑네,2023-01-30 04:51:08,무리뉴 얼굴 반갑네,"['무리뉴', '얼굴']",51.15
173,kim 지민,토트넘 때 무리뉴가 원했던 김민재...137억원 을 안써서 놓쳤줘 ..,2023-01-30 04:51:15,토트넘 때 무리뉴가 원했던 김민재 137억 원을 안 써서 놓쳤줘 ,"['토트넘', '때', '무리뉴', '김민재', '원', '안']",51.267
